seq	TSS	strand	nTAGs	isreal
chr13	1047454	+	     1	TRUE
chr13	1047584	+	     1	TRUE
chr13	1051902	+	     1	TRUE
chr13	1052648	+	     6	TRUE
chr13	1054069	+	     3	TRUE
chr13	1056748	+	     6	TRUE
chr13	1056831	+	    19	TRUE
chr13	1056832	+	     7	TRUE
chr13	1057246	+	     1	TRUE
chr13	1058382	+	     2	TRUE
chr13	1058386	+	     1	TRUE
chr13	1058407	+	     2	TRUE
chr13	1058417	+	     2	TRUE
chr13	1058421	+	    10	TRUE
chr13	1058425	+	     4	TRUE
chr13	1058829	+	     6	TRUE
chr13	1058830	+	     7	TRUE
chr13	1058840	+	     2	TRUE
chr13	1058862	+	    10	TRUE
chr13	1058866	+	     2	TRUE
chr13	1058884	+	     6	TRUE
chr13	1058918	+	     5	TRUE
chr13	1058924	+	     7	TRUE
chr13	1059359	+	     2	TRUE
chr13	1059412	+	     3	TRUE
chr13	1059418	+	     7	TRUE
chr13	1059432	+	     9	TRUE
chr13	1059464	+	     7	TRUE
chr13	1059466	+	     2	TRUE
chr13	1059475	+	     1	TRUE
chr13	1059476	+	     1	TRUE
chr13	1059514	+	     1	TRUE
chr13	1059521	+	     3	TRUE
chr13	1059523	+	     8	TRUE
chr13	1059524	+	     1	TRUE
chr13	1059529	+	    10	TRUE
chr13	1059570	+	     2	TRUE
chr13	1059664	+	     1	TRUE
chr13	1059679	+	     1	TRUE
chr13	1059700	+	     2	TRUE
chr13	1059734	+	     3	TRUE
chr13	1059877	+	     4	TRUE
chr13	1060029	+	     7	TRUE
chr13	1064232	+	     1	TRUE
chr13	1064820	+	     1	TRUE
chr13	1072799	+	     1	TRUE
chr13	1074092	+	     3	TRUE
chr13	1083080	+	     7	TRUE
chr13	1083244	+	     2	TRUE
chr13	1084130	+	     6	TRUE
chr13	1084398	+	     3	TRUE
chr13	1084549	+	     2	TRUE
chr13	1086880	+	    11	TRUE
chr13	1087797	+	     2	TRUE
chr13	1087842	+	    10	TRUE
chr13	1087851	+	     2	TRUE
chr13	1087861	+	     2	TRUE
chr13	1087997	+	     6	TRUE
chr13	1088026	+	     7	TRUE
chr13	1088439	+	     1	TRUE
chr13	1089205	+	     2	TRUE
chr13	1090018	+	     3	TRUE
chr13	1093734	+	     1	TRUE
chr13	1094857	+	     1	TRUE
chr13	1098729	+	     1	TRUE
chr13	1099831	+	    17	TRUE
chr13	1099834	+	    48	TRUE
chr13	1099843	+	     1	TRUE
chr13	1099878	+	    10	TRUE
chr13	1099879	+	     1	TRUE
chr13	1099880	+	     3	TRUE
chr13	1099975	+	     1	TRUE
chr13	1100061	+	     1	TRUE
chr13	1100065	+	     1	TRUE
chr13	1100072	+	     3	TRUE
chr13	1100125	+	     1	TRUE
chr13	1100385	+	     3	TRUE
chr13	1100747	+	     1	TRUE
chr13	1100988	+	     1	TRUE
chr13	1101029	+	     2	TRUE
chr13	1101052	+	     1	TRUE
chr13	1101057	+	     1	TRUE
chr13	1101096	+	     2	TRUE
chr13	1101109	+	     2	TRUE
chr13	1101130	+	     1	TRUE
chr13	1101152	+	     1	TRUE
chr13	1101157	+	     1	TRUE
chr13	1101211	+	     3	TRUE
chr13	1101769	+	     1	TRUE
chr13	1102327	+	     2	TRUE
chr13	1106883	+	     3	TRUE
chr13	1106886	+	     4	TRUE
chr13	1107145	+	     1	TRUE
chr13	1107220	+	     3	TRUE
chr13	1108844	+	     2	TRUE
chr13	1110359	+	     2	TRUE
chr13	1110556	+	     1	TRUE
chr13	1112005	+	     3	TRUE
chr13	1112535	+	     1	TRUE
chr13	1112622	+	     2	TRUE
chr13	1112636	+	     2	TRUE
chr13	1113074	+	     2	TRUE
chr13	1121105	+	     1	TRUE
chr13	1124164	+	     9	TRUE
chr13	1124166	+	     2	TRUE
chr13	1124168	+	     6	TRUE
chr13	1124172	+	     1	TRUE
chr13	1124179	+	     5	TRUE
chr13	1124182	+	    33	TRUE
chr13	1124185	+	     6	TRUE
chr13	1124192	+	     1	TRUE
chr13	1124199	+	     4	TRUE
chr13	1124203	+	     3	TRUE
chr13	1124216	+	     1	TRUE
chr13	1124218	+	     1	TRUE
chr13	1124405	+	    10	TRUE
chr13	1124646	+	     7	TRUE
chr13	1124696	+	     1	TRUE
chr13	1129028	+	     3	TRUE
chr13	1129033	+	     1	TRUE
chr13	1129035	+	     1	TRUE
chr13	1129341	+	     2	TRUE
chr13	1129766	+	     1	TRUE
chr13	1131039	+	     1	TRUE
chr13	1132999	+	     1	TRUE
chr13	1133877	+	     2	TRUE
chr13	1134192	+	     4	TRUE
chr13	1135170	+	     6	TRUE
chr13	1151369	+	     3	TRUE
chr13	1151374	+	     4	TRUE
chr13	1151488	+	     1	TRUE
chr13	1155561	+	     4	TRUE
chr13	1155821	+	     2	TRUE
chr13	1156094	+	     4	TRUE
chr13	1156147	+	     1	TRUE
chr13	1156148	+	     6	TRUE
chr13	1156200	+	     1	TRUE
chr13	1156204	+	     2	TRUE
chr13	1156716	+	     1	TRUE
chr13	1156720	+	     1	TRUE
chr13	1156789	+	     6	TRUE
chr13	1156914	+	     3	TRUE
chr13	1157862	+	     2	TRUE
chr13	1159179	+	     3	TRUE
chr13	1163133	+	     1	TRUE
chr13	1170106	+	    11	TRUE
chr13	1170107	+	     1	TRUE
chr13	1170109	+	    22	TRUE
chr13	1170112	+	    33	TRUE
chr13	1170115	+	     1	TRUE
chr13	1170221	+	     1	TRUE
chr13	1170493	+	     3	TRUE
chr13	1170833	+	     1	TRUE
chr13	1171596	+	     6	TRUE
chr13	1174813	+	     2	TRUE
chr13	1174981	+	     1	TRUE
chr13	1176363	+	     3	TRUE
chr13	1176562	+	     1	TRUE
chr13	1176583	+	     5	TRUE
chr13	1178219	+	     3	TRUE
chr13	1180280	+	     1	TRUE
chr13	1182363	+	     1	TRUE
chr13	1186573	+	     3	TRUE
chr13	1189775	+	     1	TRUE
chr13	1189823	+	     1	TRUE
chr13	1189986	+	     1	TRUE
chr13	1190073	+	     1	TRUE
chr13	1191482	+	     1	TRUE
chr13	1206431	+	     2	TRUE
chr13	1208372	+	     1	TRUE
chr13	1209472	+	     2	TRUE
chr13	1210271	+	     1	TRUE
chr13	1219597	+	     1	TRUE
chr13	1219641	+	     1	TRUE
chr13	1219918	+	     6	TRUE
chr13	1221644	+	     9	TRUE
chr13	1224721	+	     1	TRUE
chr13	1226763	+	     1	TRUE
chr13	1227292	+	     1	TRUE
chr13	1228793	+	     1	TRUE
chr13	1237040	+	     2	TRUE
chr13	1243243	+	     2	TRUE
chr13	1243895	+	     2	TRUE
chr13	1247986	+	     1	TRUE
chr13	1248138	+	     1	TRUE
chr13	1248177	+	     1	TRUE
chr13	1248605	+	     5	TRUE
chr13	1248980	+	     6	TRUE
chr13	1248981	+	     2	TRUE
chr13	1249612	+	     1	TRUE
chr13	1249806	+	     8	TRUE
chr13	1250406	+	     2	TRUE
chr13	1250633	+	     1	TRUE
chr13	1252012	+	     4	TRUE
chr13	1252482	+	     1	TRUE
chr13	1255731	+	     1	TRUE
chr13	1255737	+	     1	TRUE
chr13	1255739	+	     1	TRUE
chr13	1255761	+	     5	TRUE
chr13	1255762	+	    34	TRUE
chr13	1267365	+	     1	TRUE
chr13	1268451	+	     1	TRUE
chr13	1269805	+	     1	TRUE
chr13	1272006	+	     5	TRUE
chr13	1281524	+	     7	TRUE
chr13	1281527	+	     5	TRUE
chr13	1281537	+	     1	TRUE
chr13	1282295	+	     2	TRUE
chr13	1282664	+	     1	TRUE
chr13	1282726	+	     1	TRUE
chr13	1283185	+	     3	TRUE
chr13	1283902	+	     2	TRUE
chr13	1284994	+	     5	TRUE
chr13	1285080	+	     1	TRUE
chr13	1285151	+	     8	TRUE
chr13	1290697	+	     1	TRUE
chr13	1293288	+	     1	TRUE
chr13	1293339	+	     1	TRUE
chr13	1297448	+	     1	TRUE
chr13	1302054	+	     2	TRUE
chr13	1302759	+	     8	TRUE
chr13	1303814	+	     3	TRUE
chr13	1304853	+	     2	TRUE
chr13	1306594	+	     4	TRUE
chr13	1310992	+	    12	TRUE
chr13	1317428	+	     2	TRUE
chr13	1319437	+	     1	TRUE
chr13	1327649	+	     7	TRUE
chr13	1335846	+	     7	TRUE
chr13	1338399	+	    22	TRUE
chr13	1338403	+	    21	TRUE
chr13	1338408	+	     3	TRUE
chr13	1338427	+	     1	TRUE
chr13	1338450	+	     7	TRUE
chr13	1338526	+	     2	TRUE
chr13	1338576	+	     1	TRUE
chr13	1339432	+	     3	TRUE
chr13	1339496	+	     2	TRUE
chr13	1339541	+	     2	TRUE
chr13	1339572	+	     3	TRUE
chr13	1340047	+	     1	TRUE
chr13	1340132	+	     5	TRUE
chr13	1340231	+	     3	TRUE
chr13	1340421	+	     4	TRUE
chr13	1340469	+	     3	TRUE
chr13	1345414	+	     9	TRUE
chr13	1345434	+	     1	TRUE
chr13	1345710	+	     3	TRUE
chr13	1346086	+	     6	TRUE
chr13	1346237	+	     3	TRUE
chr13	1349683	+	     2	TRUE
chr13	1349684	+	    13	TRUE
chr13	1349692	+	     5	TRUE
chr13	1349694	+	     1	TRUE
chr13	1349696	+	     4	TRUE
chr13	1350965	+	     1	TRUE
chr13	1351390	+	     2	TRUE
chr13	1356301	+	     2	TRUE
chr13	1362704	+	     5	TRUE
chr13	1363647	+	     1	TRUE
chr13	1365373	+	     1	TRUE
chr13	1365601	+	     1	TRUE
chr13	1366385	+	     1	TRUE
chr13	1369416	+	     2	TRUE
chr13	1369468	+	     1	TRUE
chr13	1369756	+	     1	TRUE
chr13	1370996	+	     1	TRUE
chr13	1372520	+	     2	TRUE
chr13	1374893	+	    10	TRUE
chr13	1374894	+	    16	TRUE
chr13	1374906	+	     3	TRUE
chr13	1375220	+	     1	TRUE
chr13	1375366	+	     1	TRUE
chr13	1375867	+	     1	TRUE
chr13	1376105	+	     2	TRUE
chr13	1378224	+	     6	TRUE
chr13	1378432	+	     1	TRUE
chr13	1385165	+	     2	TRUE
chr13	1385953	+	     1	TRUE
chr13	1386517	+	     4	TRUE
chr13	1399018	+	     6	TRUE
chr13	1402250	+	     2	TRUE
chr13	1403047	+	     2	TRUE
chr13	1405485	+	     1	TRUE
chr13	1405569	+	     1	TRUE
chr13	1409219	+	     2	TRUE
chr13	1409311	+	     4	TRUE
chr13	1410649	+	     1	TRUE
chr13	1411543	+	     4	TRUE
chr13	1415773	+	     3	TRUE
chr13	1415802	+	     2	TRUE
chr13	1415804	+	    21	TRUE
chr13	1415813	+	    12	TRUE
chr13	1415837	+	    27	TRUE
chr13	1415839	+	     8	TRUE
chr13	1415840	+	     1	TRUE
chr13	1415842	+	    11	TRUE
chr13	1415843	+	    21	TRUE
chr13	1415845	+	    14	TRUE
chr13	1415847	+	     4	TRUE
chr13	1415852	+	     6	TRUE
chr13	1416517	+	     8	TRUE
chr13	1416748	+	     2	TRUE
chr13	1416775	+	     1	TRUE
chr13	1416844	+	     9	TRUE
chr13	1417317	+	     5	TRUE
chr13	1417574	+	     3	TRUE
chr13	1417811	+	     4	TRUE
chr13	1417854	+	     1	TRUE
chr13	1422913	+	     2	TRUE
chr13	1423255	+	     1	TRUE
chr13	1423786	+	     9	TRUE
chr13	1424489	+	     5	TRUE
chr13	1424497	+	     1	TRUE
chr13	1433287	+	     3	TRUE
chr13	1433535	+	     1	TRUE
chr13	1434916	+	     8	TRUE
chr13	1446976	+	     8	TRUE
chr13	1447072	+	     1	TRUE
chr13	1448591	+	     1	TRUE
chr13	1451924	+	     2	TRUE
chr13	1455756	+	     1	TRUE
chr13	1455765	+	     5	TRUE
chr13	1457462	+	     1	TRUE
chr13	1458451	+	     1	TRUE
chr13	1461633	+	     6	TRUE
chr13	1465481	+	     4	TRUE
chr13	1470326	+	     3	TRUE
chr13	1471892	+	     3	TRUE
chr13	1472147	+	     1	TRUE
chr13	1482216	+	     2	TRUE
chr13	1482481	+	     1	TRUE
chr13	1494555	+	     1	TRUE
chr13	1495707	+	     1	TRUE
chr13	1496085	+	     1	TRUE
chr13	1497285	+	     2	TRUE
chr13	1497288	+	     7	TRUE
chr13	1497300	+	     1	TRUE
chr13	1497324	+	     7	TRUE
chr13	1497326	+	     3	TRUE
chr13	1497327	+	    10	TRUE
chr13	1497329	+	    17	TRUE
chr13	1497334	+	     2	TRUE
chr13	1497370	+	     9	TRUE
chr13	1497797	+	     1	TRUE
chr13	1497947	+	     1	TRUE
chr13	1497978	+	     1	TRUE
chr13	1497980	+	     3	TRUE
chr13	1498002	+	     2	TRUE
chr13	1498005	+	     1	TRUE
chr13	1498018	+	    13	TRUE
chr13	1498080	+	     4	TRUE
chr13	1498332	+	     4	TRUE
chr13	1498357	+	     5	TRUE
chr13	1498369	+	     2	TRUE
chr13	1498371	+	     4	TRUE
chr13	1498374	+	     1	TRUE
chr13	1498404	+	     4	TRUE
chr13	1498417	+	     1	TRUE
chr13	1498458	+	     2	TRUE
chr13	1498470	+	     1	TRUE
chr13	1498471	+	     2	TRUE
chr13	1498478	+	     1	TRUE
chr13	1498540	+	     2	TRUE
chr13	1498550	+	     2	TRUE
chr13	1498570	+	     4	TRUE
chr13	1498596	+	     5	TRUE
chr13	1498602	+	     1	TRUE
chr13	1498724	+	     2	TRUE
chr13	1500107	+	     1	TRUE
chr13	1501140	+	     2	TRUE
chr13	1502393	+	     3	TRUE
chr13	1502561	+	     1	TRUE
chr13	1502636	+	     1	TRUE
chr13	1502962	+	     1	TRUE
chr13	1502972	+	     1	TRUE
chr13	1504648	+	     1	TRUE
chr13	1505336	+	     1	TRUE
chr13	1505369	+	     3	TRUE
chr13	1505858	+	     4	TRUE
chr13	1507376	+	     1	TRUE
chr13	1508447	+	     1	TRUE
chr13	1508810	+	     1	TRUE
chr13	1508861	+	     4	TRUE
chr13	1509100	+	     5	TRUE
chr13	1509551	+	     1	TRUE
chr13	1509823	+	     1	TRUE
chr13	1517447	+	     1	TRUE
chr13	1518524	+	     1	TRUE
chr13	1518526	+	     1	TRUE
chr13	1519047	+	     1	TRUE
chr13	1523232	+	     4	TRUE
chr13	1523241	+	     1	TRUE
chr13	1523252	+	     1	TRUE
chr13	1523275	+	     1	TRUE
chr13	1523598	+	     1	TRUE
chr13	1523874	+	     1	TRUE
chr13	1524242	+	     2	TRUE
chr13	1524735	+	     1	TRUE
chr13	1524795	+	     9	TRUE
chr13	1524802	+	     3	TRUE
chr13	1524805	+	    25	TRUE
chr13	1524807	+	     7	TRUE
chr13	1524808	+	     1	TRUE
chr13	1524809	+	     1	TRUE
chr13	1524810	+	     2	TRUE
chr13	1524830	+	     1	TRUE
chr13	1524907	+	     1	TRUE
chr13	1525717	+	     3	TRUE
chr13	1526324	+	     1	TRUE
chr13	1526364	+	     4	TRUE
chr13	1526372	+	     3	TRUE
chr13	1526420	+	     1	TRUE
chr13	1526970	+	     1	TRUE
chr13	1526978	+	     6	TRUE
chr13	1526979	+	     8	TRUE
chr13	1526981	+	     1	TRUE
chr13	1527061	+	     2	TRUE
chr13	1527069	+	     5	TRUE
chr13	1527073	+	     4	TRUE
chr13	1527080	+	     3	TRUE
chr13	1527384	+	     5	TRUE
chr13	1527479	+	     1	TRUE
chr13	1527480	+	     1	TRUE
chr13	1527486	+	     8	TRUE
chr13	1527521	+	     4	TRUE
chr13	1527883	+	     2	TRUE
chr13	1528052	+	     1	TRUE
chr13	1528110	+	     1	TRUE
chr13	1534613	+	     1	TRUE
chr13	1541691	+	    12	TRUE
chr13	1541702	+	     4	TRUE
chr13	1541704	+	     4	TRUE
chr13	1541803	+	     4	TRUE
chr13	1548077	+	     1	TRUE
chr13	1549537	+	     2	TRUE
chr13	1552884	+	    78	TRUE
chr13	1552886	+	     1	TRUE
chr13	1552890	+	     4	TRUE
chr13	1552896	+	     1	TRUE
chr13	1552897	+	    21	TRUE
chr13	1552900	+	     3	TRUE
chr13	1552914	+	     6	TRUE
chr13	1552939	+	     3	TRUE
chr13	1552947	+	     8	TRUE
chr13	1552949	+	     8	TRUE
chr13	1552954	+	     1	TRUE
chr13	1552964	+	     2	TRUE
chr13	1552966	+	     2	TRUE
chr13	1552969	+	     4	TRUE
chr13	1552981	+	     5	TRUE
chr13	1552991	+	     5	TRUE
chr13	1552995	+	     3	TRUE
chr13	1553011	+	     1	TRUE
chr13	1553030	+	     3	TRUE
chr13	1553050	+	    21	TRUE
chr13	1553058	+	     2	TRUE
chr13	1553063	+	     6	TRUE
chr13	1553064	+	     4	TRUE
chr13	1553071	+	     3	TRUE
chr13	1553081	+	     3	TRUE
chr13	1553101	+	     2	TRUE
chr13	1553121	+	     1	TRUE
chr13	1553126	+	     6	TRUE
chr13	1553128	+	     4	TRUE
chr13	1553130	+	     1	TRUE
chr13	1553133	+	     8	TRUE
chr13	1553135	+	     4	TRUE
chr13	1553137	+	     5	TRUE
chr13	1553145	+	     2	TRUE
chr13	1553153	+	     2	TRUE
chr13	1553163	+	     2	TRUE
chr13	1553165	+	     1	TRUE
chr13	1553186	+	     1	TRUE
chr13	1553199	+	     1	TRUE
chr13	1553238	+	     3	TRUE
chr13	1553256	+	     1	TRUE
chr13	1553293	+	     2	TRUE
chr13	1553321	+	     2	TRUE
chr13	1553336	+	     2	TRUE
chr13	1553360	+	     1	TRUE
chr13	1553374	+	     2	TRUE
chr13	1553389	+	     3	TRUE
chr13	1553393	+	     1	TRUE
chr13	1553394	+	     3	TRUE
chr13	1553400	+	     7	TRUE
chr13	1553401	+	     2	TRUE
chr13	1553410	+	     3	TRUE
chr13	1556049	+	     1	TRUE
chr13	1557010	+	     3	TRUE
chr13	1557023	+	     1	TRUE
chr13	1557029	+	     2	TRUE
chr13	1557032	+	    16	TRUE
chr13	1557038	+	     1	TRUE
chr13	1557052	+	     2	TRUE
chr13	1557055	+	     3	TRUE
chr13	1560979	+	     2	TRUE
chr13	1561068	+	     4	TRUE
chr13	1563066	+	     1	TRUE
chr13	1565565	+	     2	TRUE
chr13	1565972	+	     3	TRUE
chr13	1568034	+	     7	TRUE
chr13	1569212	+	     1	TRUE
chr13	1571349	+	     3	TRUE
chr13	1571370	+	     4	TRUE
chr13	1571403	+	     2	TRUE
chr13	1574085	+	     5	TRUE
chr13	1574628	+	     3	TRUE
chr13	1574767	+	     5	TRUE
chr13	1574983	+	     2	TRUE
chr13	1575034	+	     2	TRUE
chr13	1577409	+	     4	TRUE
chr13	1577514	+	     2	TRUE
chr13	1578362	+	     1	TRUE
chr13	1578366	+	    12	TRUE
chr13	1578455	+	     1	TRUE
chr13	1579008	+	     2	TRUE
chr13	1579020	+	     1	TRUE
chr13	1579870	+	     2	TRUE
chr13	1579877	+	     1	TRUE
chr13	1580034	+	     3	TRUE
chr13	1580147	+	     5	TRUE
chr13	1580158	+	     3	TRUE
chr13	1580172	+	     1	TRUE
chr13	1580203	+	     1	TRUE
chr13	1580291	+	    11	TRUE
chr13	1580339	+	     6	TRUE
chr13	1580340	+	     1	TRUE
chr13	1581189	+	     6	TRUE
chr13	1581367	+	     2	TRUE
chr13	1583656	+	     1	TRUE
chr13	1584096	+	     1	TRUE
chr13	1584781	+	     3	TRUE
chr13	1584946	+	     1	TRUE
chr13	1584993	+	     2	TRUE
chr13	1585084	+	     5	TRUE
chr13	1588400	+	     1	TRUE
chr13	1589823	+	     3	TRUE
chr13	1590774	+	     3	TRUE
chr13	1592248	+	     4	TRUE
chr13	1598092	+	     3	TRUE
chr13	1605713	+	     5	TRUE
chr13	1606416	+	     2	TRUE
chr13	1607619	+	     1	TRUE
chr13	1608624	+	     1	TRUE
chr13	1611843	+	     3	TRUE
chr13	1612373	+	     3	TRUE
chr13	1613158	+	     1	TRUE
chr13	1615202	+	     5	TRUE
chr13	1615285	+	     1	TRUE
chr13	1616568	+	     1	TRUE
chr13	1621356	+	     1	TRUE
chr13	1622880	+	     2	TRUE
chr13	1622932	+	     3	TRUE
chr13	1623321	+	     1	TRUE
chr13	1624732	+	     5	TRUE
chr13	1625575	+	     1	TRUE
chr13	1632401	+	     1	TRUE
chr13	1632834	+	     2	TRUE
chr13	1632836	+	     1	TRUE
chr13	1633128	+	     2	TRUE
chr13	1634549	+	     8	TRUE
chr13	1636235	+	     4	TRUE
chr13	1636683	+	     1	TRUE
chr13	1639855	+	     1	TRUE
chr13	1640003	+	     3	TRUE
chr13	1644549	+	     4	TRUE
chr13	1648046	+	     1	TRUE
chr13	1662763	+	    10	TRUE
chr13	1664250	+	     2	TRUE
chr13	1664757	+	     7	TRUE
chr13	1664763	+	     8	TRUE
chr13	1664775	+	     2	TRUE
chr13	1665192	+	     1	TRUE
chr13	1665569	+	     1	TRUE
chr13	1666826	+	     4	TRUE
chr13	1667155	+	     1	TRUE
chr13	1667693	+	     1	TRUE
chr13	1672186	+	     3	TRUE
chr13	1674047	+	     1	TRUE
chr13	1674055	+	     1	TRUE
chr13	1674057	+	     1	TRUE
chr13	1674059	+	     1	TRUE
chr13	1674061	+	     3	TRUE
chr13	1674063	+	    16	TRUE
chr13	1674066	+	     1	TRUE
chr13	1674077	+	     8	TRUE
chr13	1674090	+	    45	TRUE
chr13	1674092	+	    15	TRUE
chr13	1674111	+	     7	TRUE
chr13	1674132	+	     8	TRUE
chr13	1674134	+	     2	TRUE
chr13	1674143	+	     1	TRUE
chr13	1674166	+	     6	TRUE
chr13	1674213	+	     1	TRUE
chr13	1674226	+	     3	TRUE
chr13	1674233	+	     4	TRUE
chr13	1674269	+	    14	TRUE
chr13	1674270	+	     2	TRUE
chr13	1674271	+	     2	TRUE
chr13	1674438	+	     3	TRUE
chr13	1674449	+	     2	TRUE
chr13	1674482	+	     6	TRUE
chr13	1674483	+	     1	TRUE
chr13	1674484	+	     8	TRUE
chr13	1674485	+	     1	TRUE
chr13	1674504	+	     3	TRUE
chr13	1674507	+	     1	TRUE
chr13	1674559	+	     1	TRUE
chr13	1674694	+	     3	TRUE
chr13	1674698	+	     1	TRUE
chr13	1674702	+	     1	TRUE
chr13	1674723	+	     1	TRUE
chr13	1674798	+	     4	TRUE
chr13	1694456	+	     1	TRUE
chr13	1700771	+	     5	TRUE
chr13	1705830	+	     6	TRUE
chr13	1708666	+	     8	TRUE
chr13	1708710	+	     3	TRUE
chr13	1708815	+	     6	TRUE
chr13	1708822	+	     2	TRUE
chr13	1709418	+	     2	TRUE
chr13	1709812	+	     1	TRUE
chr13	1710452	+	     1	TRUE
chr13	1711048	+	     4	TRUE
chr13	1711519	+	     5	TRUE
chr13	1711587	+	     1	TRUE
chr13	1715071	+	     2	TRUE
chr13	1716014	+	     1	TRUE
chr13	1716023	+	     3	TRUE
chr13	1716026	+	     4	TRUE
chr13	1716326	+	     1	TRUE
chr13	1716555	+	     9	TRUE
chr13	1716674	+	     1	TRUE
chr13	1716723	+	     7	TRUE
chr13	1717037	+	     3	TRUE
chr13	1718770	+	     5	TRUE
chr13	1720793	+	     1	TRUE
chr13	1724180	+	     1	TRUE
chr13	1731429	+	     2	TRUE
chr13	1732400	+	     1	TRUE
chr13	1736036	+	     1	TRUE
chr13	1741252	+	     1	TRUE
chr13	1742108	+	     1	TRUE
chr13	1742623	+	     3	TRUE
chr13	1742694	+	     1	TRUE
chr13	1742697	+	     1	TRUE
chr13	1743026	+	     1	TRUE
chr13	1743362	+	     2	TRUE
chr13	1744945	+	     3	TRUE
chr13	1746633	+	     1	TRUE
chr13	1757519	+	     2	TRUE
chr13	1757814	+	     2	TRUE
chr13	1758198	+	     2	TRUE
chr13	1768325	+	     1	TRUE
chr13	1768399	+	     1	TRUE
chr13	1769826	+	     1	TRUE
chr13	1769896	+	     6	TRUE
chr13	1769911	+	     3	TRUE
chr13	1769927	+	     2	TRUE
chr13	1769934	+	     2	TRUE
chr13	1770288	+	     2	TRUE
chr13	1770304	+	     2	TRUE
chr13	1770314	+	     6	TRUE
chr13	1770470	+	     2	TRUE
chr13	1773855	+	     2	TRUE
chr13	1773878	+	     1	TRUE
chr13	1773927	+	     2	TRUE
chr13	1774085	+	     5	TRUE
chr13	1777384	+	     1	TRUE
chr13	1780079	+	     1	TRUE
chr13	1781906	+	     1	TRUE
chr13	1782063	+	     1	TRUE
chr13	1783782	+	     2	TRUE
chr13	1785558	+	     1	TRUE
chr13	1786502	+	     2	TRUE
chr13	1788484	+	     7	TRUE
chr13	1788486	+	     5	TRUE
chr13	1788494	+	     8	TRUE
chr13	1788609	+	     9	TRUE
chr13	1788698	+	     5	TRUE
chr13	1788707	+	     6	TRUE
chr13	1788775	+	     1	TRUE
chr13	1791181	+	    15	TRUE
chr13	1791606	+	     1	TRUE
chr13	1794695	+	     2	TRUE
chr13	1795217	+	     1	TRUE
chr13	1795382	+	     4	TRUE
chr13	1795674	+	     1	TRUE
chr13	1797318	+	     1	TRUE
chr13	1798551	+	     1	TRUE
chr13	1798868	+	     1	TRUE
chr13	1798899	+	     1	TRUE
chr13	1804934	+	     1	TRUE
chr13	1804982	+	     6	TRUE
chr13	1805026	+	     4	TRUE
chr13	1805580	+	     2	TRUE
chr13	1805708	+	     1	TRUE
chr13	1805791	+	     7	TRUE
chr13	1806289	+	     1	TRUE
chr13	1806501	+	     1	TRUE
chr13	1806592	+	     1	TRUE
chr13	1806593	+	     1	TRUE
chr13	1806657	+	     9	TRUE
chr13	1807331	+	     1	TRUE
chr13	1807396	+	     3	TRUE
chr13	1807449	+	     1	TRUE
chr13	1807485	+	     3	TRUE
chr13	1807599	+	     1	TRUE
chr13	1808230	+	     3	TRUE
chr13	1808275	+	     1	TRUE
chr13	1808285	+	     2	TRUE
chr13	1808403	+	     1	TRUE
chr13	1809064	+	     1	TRUE
chr13	1809109	+	     3	TRUE
chr13	1809126	+	     5	TRUE
chr13	1809152	+	     4	TRUE
chr13	1809244	+	     4	TRUE
chr13	1809545	+	     3	TRUE
chr13	1809547	+	     6	TRUE
chr13	1809552	+	     1	TRUE
chr13	1809568	+	     3	TRUE
chr13	1809583	+	     5	TRUE
chr13	1809591	+	     3	TRUE
chr13	1809593	+	     2	TRUE
chr13	1809611	+	     5	TRUE
chr13	1809628	+	     3	TRUE
chr13	1809629	+	     6	TRUE
chr13	1809659	+	     2	TRUE
chr13	1809661	+	     3	TRUE
chr13	1809691	+	     3	TRUE
chr13	1809698	+	     2	TRUE
chr13	1809747	+	     6	TRUE
chr13	1809833	+	     1	TRUE
chr13	1810001	+	     3	TRUE
chr13	1810005	+	     1	TRUE
chr13	1810063	+	     1	TRUE
chr13	1810075	+	     1	TRUE
chr13	1810077	+	     2	TRUE
chr13	1810198	+	     8	TRUE
chr13	1811293	+	     2	TRUE
chr13	1812432	+	     3	TRUE
chr13	1812760	+	     3	TRUE
chr13	1813221	+	     2	TRUE
chr13	1813262	+	     2	TRUE
chr13	1813271	+	     4	TRUE
chr13	1813557	+	     1	TRUE
chr13	1813754	+	     1	TRUE
chr13	1813765	+	     1	TRUE
chr13	1814216	+	     1	TRUE
chr13	1814264	+	     1	TRUE
chr13	1814306	+	    10	TRUE
chr13	1814440	+	     3	TRUE
chr13	1814872	+	     8	TRUE
chr13	1815321	+	     1	TRUE
chr13	1815331	+	     7	TRUE
chr13	1815344	+	     1	TRUE
chr13	1815889	+	     2	TRUE
chr13	1816375	+	     4	TRUE
chr13	1817382	+	     1	TRUE
chr13	1818765	+	     3	TRUE
chr13	1819490	+	     1	TRUE
chr13	1819493	+	     1	TRUE
chr13	1819650	+	     5	TRUE
chr13	1821287	+	     1	TRUE
chr13	1828656	+	     1	TRUE
chr13	1828657	+	     5	TRUE
chr13	1828659	+	     3	TRUE
chr13	1828660	+	     4	TRUE
chr13	1828662	+	     1	TRUE
chr13	1828664	+	     4	TRUE
chr13	1828672	+	    21	TRUE
chr13	1828675	+	     6	TRUE
chr13	1828697	+	     2	TRUE
chr13	1828803	+	     1	TRUE
chr13	1828880	+	     2	TRUE
