seq	TSS	strand	nTAGs	isreal
chr13	2051819	+	     3	TRUE
chr13	2051820	+	     5	TRUE
chr13	2051821	+	     6	TRUE
chr13	2051822	+	     1	TRUE
chr13	2051829	+	     1	TRUE
chr13	2051831	+	    10	TRUE
chr13	2051835	+	    84	TRUE
chr13	2051837	+	     2	TRUE
chr13	2051838	+	     3	TRUE
chr13	2051839	+	     1	TRUE
chr13	2051844	+	    12	TRUE
chr13	2051845	+	     8	TRUE
chr13	2051846	+	     6	TRUE
chr13	2051847	+	     1	TRUE
chr13	2051848	+	     1	TRUE
chr13	2051849	+	     2	TRUE
chr13	2051853	+	    87	TRUE
chr13	2051854	+	    11	TRUE
chr13	2051855	+	     7	TRUE
chr13	2051856	+	     3	TRUE
chr13	2051857	+	     2	TRUE
chr13	2051858	+	     4	TRUE
chr13	2051861	+	     1	TRUE
chr13	2051862	+	     1	TRUE
chr13	2051864	+	     2	TRUE
chr13	2051866	+	   125	TRUE
chr13	2051867	+	   137	TRUE
chr13	2051868	+	   110	TRUE
chr13	2051869	+	    23	TRUE
chr13	2051870	+	     2	TRUE
chr13	2051871	+	     1	TRUE
chr13	2051872	+	     1	TRUE
chr13	2051873	+	     1	TRUE
chr13	2051876	+	     1	TRUE
chr13	2051879	+	   132	TRUE
chr13	2051880	+	     9	TRUE
chr13	2051881	+	     8	TRUE
chr13	2051882	+	     3	TRUE
chr13	2051883	+	     1	TRUE
chr13	2051885	+	     4	TRUE
chr13	2051888	+	     2	TRUE
chr13	2051891	+	     1	TRUE
chr13	2051892	+	    99	TRUE
chr13	2051893	+	    11	TRUE
chr13	2051894	+	     6	TRUE
chr13	2051897	+	     1	TRUE
chr13	2051898	+	     2	TRUE
chr13	2051899	+	     1	TRUE
chr13	2051901	+	     4	TRUE
chr13	2051902	+	     1	TRUE
chr13	2051906	+	     8	TRUE
chr13	2051908	+	     1	TRUE
chr13	2051928	+	     5	TRUE
chr13	2051929	+	    13	TRUE
chr13	2051930	+	     3	TRUE
chr13	2051931	+	     1	TRUE
chr13	2051945	+	    11	TRUE
chr13	2051947	+	     1	TRUE
chr13	2051951	+	    24	TRUE
chr13	2051952	+	     1	TRUE
chr13	2051953	+	     1	TRUE
chr13	2051957	+	    12	TRUE
chr13	2051963	+	     5	TRUE
chr13	2051973	+	     1	TRUE
chr13	2051980	+	    59	TRUE
chr13	2051981	+	     8	TRUE
chr13	2051982	+	     5	TRUE
chr13	2051983	+	     1	TRUE
chr13	2051988	+	    15	TRUE
chr13	2051989	+	     2	TRUE
chr13	2051990	+	     1	TRUE
chr13	2051992	+	     1	TRUE
chr13	2052004	+	     4	TRUE
chr13	2052007	+	     2	TRUE
chr13	2052013	+	     1	TRUE
chr13	2052014	+	     4	TRUE
chr13	2052018	+	     3	TRUE
chr13	2052024	+	     1	TRUE
chr13	2052029	+	     4	TRUE
chr13	2052031	+	     1	TRUE
chr13	2052040	+	    22	TRUE
chr13	2052041	+	     2	TRUE
chr13	2052042	+	     2	TRUE
chr13	2052045	+	    14	TRUE
chr13	2052046	+	     1	TRUE
chr13	2052047	+	     2	TRUE
chr13	2052049	+	    14	TRUE
chr13	2052051	+	     4	TRUE
chr13	2052053	+	     1	TRUE
chr13	2052060	+	     3	TRUE
chr13	2052065	+	     1	TRUE
chr13	2052066	+	     1	TRUE
chr13	2052068	+	    16	TRUE
chr13	2052069	+	     1	TRUE
chr13	2052070	+	     1	TRUE
chr13	2052075	+	     1	TRUE
chr13	2052077	+	    13	TRUE
chr13	2052078	+	     3	TRUE
chr13	2052079	+	     1	TRUE
chr13	2052082	+	     1	TRUE
chr13	2052084	+	     1	TRUE
chr13	2052087	+	     1	TRUE
chr13	2052090	+	   122	TRUE
chr13	2052091	+	    15	TRUE
chr13	2052092	+	    18	TRUE
chr13	2052094	+	     3	TRUE
chr13	2052095	+	     1	TRUE
chr13	2052096	+	     3	TRUE
chr13	2052097	+	     6	TRUE
chr13	2052098	+	     1	TRUE
chr13	2052105	+	     5	TRUE
chr13	2052106	+	    22	TRUE
chr13	2052107	+	     7	TRUE
chr13	2052108	+	     5	TRUE
chr13	2052116	+	     4	TRUE
chr13	2052123	+	     4	TRUE
chr13	2052135	+	    26	TRUE
chr13	2052136	+	     2	TRUE
chr13	2052137	+	     1	TRUE
chr13	2052145	+	     2	TRUE
chr13	2052151	+	     1	TRUE
chr13	2052156	+	     9	TRUE
chr13	2052157	+	     3	TRUE
chr13	2052159	+	     1	TRUE
chr13	2052160	+	     1	TRUE
chr13	2052166	+	     1	TRUE
chr13	2052167	+	     3	TRUE
chr13	2052168	+	     1	TRUE
chr13	2052182	+	     1	TRUE
chr13	2052602	+	     2	TRUE
chr13	2052616	+	   135	TRUE
chr13	2052617	+	     1	TRUE
chr13	2052626	+	    54	TRUE
chr13	2052635	+	   431	TRUE
chr13	2052637	+	     1	TRUE
chr13	2052752	+	     5	TRUE
chr13	2052821	+	     2	TRUE
chr13	2053242	+	   167	TRUE
chr13	2053518	+	   264	TRUE
chr13	2053520	+	     1	TRUE
chr13	2053527	+	     1	TRUE
chr13	2053707	+	     1	TRUE
chr13	2053708	+	     4	TRUE
chr13	2053709	+	     1	TRUE
chr13	2053711	+	    34	TRUE
chr13	2053712	+	   665	TRUE
chr13	2053713	+	     2	TRUE
chr13	2053716	+	     1	TRUE
chr13	2053717	+	  6873	TRUE
chr13	2053718	+	     1	TRUE
chr13	2053719	+	     2	TRUE
chr13	2053720	+	    51	TRUE
chr13	2053727	+	   428	TRUE
chr13	2053728	+	     2	TRUE
chr13	2053733	+	   962	TRUE
chr13	2053735	+	    61	TRUE
chr13	2053737	+	   329	TRUE
chr13	2053739	+	     1	TRUE
chr13	2053741	+	   608	TRUE
chr13	2053743	+	     1	TRUE
chr13	2053744	+	   375	TRUE
chr13	2053746	+	     1	TRUE
chr13	2053747	+	     1	TRUE
chr13	2053749	+	   415	TRUE
chr13	2053751	+	  2257	TRUE
chr13	2053753	+	   105	TRUE
chr13	2053754	+	     2	TRUE
chr13	2053757	+	  2151	TRUE
chr13	2053758	+	     3	TRUE
chr13	2053759	+	     1	TRUE
chr13	2053762	+	  2408	TRUE
chr13	2053765	+	   587	TRUE
chr13	2053766	+	     2	TRUE
chr13	2053770	+	     1	TRUE
chr13	2053772	+	    37	TRUE
chr13	2053773	+	     1	TRUE
chr13	2053774	+	   318	TRUE
chr13	2053776	+	   657	TRUE
chr13	2053777	+	   203	TRUE
chr13	2053778	+	     1	TRUE
chr13	2053779	+	   296	TRUE
chr13	2053781	+	    35	TRUE
chr13	2053783	+	  2266	TRUE
chr13	2053785	+	     3	TRUE
chr13	2053794	+	  2734	TRUE
chr13	2053796	+	     5	TRUE
chr13	2053797	+	   314	TRUE
chr13	2053798	+	     1	TRUE
chr13	2053802	+	   128	TRUE
chr13	2053803	+	  1798	TRUE
chr13	2053804	+	     2	TRUE
chr13	2053805	+	    35	TRUE
chr13	2053806	+	    25	TRUE
chr13	2053808	+	   377	TRUE
chr13	2053809	+	  4028	TRUE
chr13	2053811	+	  1510	TRUE
chr13	2053812	+	   505	TRUE
chr13	2053813	+	     2	TRUE
chr13	2053815	+	     1	TRUE
chr13	2053817	+	  7216	TRUE
chr13	2053818	+	    15	TRUE
chr13	2053819	+	     1	TRUE
chr13	2053822	+	     1	TRUE
chr13	2053823	+	 25508	TRUE
chr13	2053824	+	    50	TRUE
chr13	2053825	+	   196	TRUE
chr13	2053826	+	    63	TRUE
chr13	2053833	+	     2	TRUE
chr13	2053835	+	   248	TRUE
chr13	2053836	+	     9	TRUE
chr13	2053837	+	     4	TRUE
chr13	2053838	+	     1	TRUE
chr13	2053839	+	     1	TRUE
chr13	2053847	+	     1	TRUE
chr13	2053850	+	     1	TRUE
chr13	2053853	+	     1	TRUE
chr13	2053854	+	   165	TRUE
chr13	2053855	+	     1	TRUE
chr13	2053860	+	   427	TRUE
chr13	2053863	+	    99	TRUE
chr13	2053864	+	    76	TRUE
chr13	2053866	+	   326	TRUE
chr13	2053870	+	    15	TRUE
chr13	2053879	+	     2	TRUE
chr13	2053884	+	  6891	TRUE
chr13	2053885	+	     4	TRUE
chr13	2053886	+	     2	TRUE
chr13	2053889	+	    77	TRUE
chr13	2053893	+	    78	TRUE
chr13	2053894	+	     1	TRUE
chr13	2053896	+	   128	TRUE
chr13	2053898	+	   735	TRUE
chr13	2053899	+	     1	TRUE
chr13	2053903	+	   576	TRUE
chr13	2053907	+	  1838	TRUE
chr13	2053908	+	     4	TRUE
chr13	2053909	+	     2	TRUE
chr13	2053910	+	     1	TRUE
chr13	2053913	+	     7	TRUE
chr13	2053914	+	     8	TRUE
chr13	2053922	+	    41	TRUE
chr13	2053925	+	    49	TRUE
chr13	2053930	+	   150	TRUE
chr13	2053942	+	   870	TRUE
chr13	2053943	+	     1	TRUE
chr13	2053945	+	     1	TRUE
chr13	2053946	+	    27	TRUE
chr13	2053948	+	    41	TRUE
chr13	2053957	+	    24	TRUE
chr13	2053962	+	     2	TRUE
chr13	2053964	+	    13	TRUE
chr13	2053965	+	     2	TRUE
chr13	2053969	+	   727	TRUE
chr13	2053971	+	     1	TRUE
chr13	2053975	+	   260	TRUE
chr13	2053995	+	    10	TRUE
chr13	2054024	+	   288	TRUE
chr13	2054025	+	     4	TRUE
chr13	2054043	+	    27	TRUE
chr13	2054046	+	     3	TRUE
chr13	2054055	+	     1	TRUE
chr13	2054059	+	   181	TRUE
chr13	2054064	+	   277	TRUE
chr13	2054066	+	     1	TRUE
chr13	2054080	+	   288	TRUE
chr13	2054081	+	     1	TRUE
chr13	2054083	+	   233	TRUE
chr13	2054085	+	     1	TRUE
chr13	2054097	+	   111	TRUE
chr13	2054111	+	   363	TRUE
chr13	2054112	+	     1	TRUE
chr13	2054128	+	   691	TRUE
chr13	2054129	+	     1	TRUE
chr13	2054130	+	   564	TRUE
chr13	2054132	+	     1	TRUE
chr13	2054134	+	     1	TRUE
chr13	2054139	+	   275	TRUE
chr13	2054141	+	     2	TRUE
chr13	2054151	+	   157	TRUE
chr13	2054155	+	    20	TRUE
chr13	2054161	+	    18	TRUE
chr13	2054199	+	    76	TRUE
chr13	2054210	+	   177	TRUE
chr13	2054217	+	   227	TRUE
chr13	2054218	+	   967	TRUE
chr13	2054219	+	     5	TRUE
chr13	2054225	+	   378	TRUE
chr13	2054231	+	     1	TRUE
chr13	2054239	+	     3	TRUE
chr13	2054248	+	    67	TRUE
chr13	2054249	+	   287	TRUE
chr13	2054251	+	   171	TRUE
chr13	2054254	+	    97	TRUE
chr13	2054260	+	   548	TRUE
chr13	2054261	+	     1	TRUE
chr13	2054262	+	     1	TRUE
chr13	2054264	+	   250	TRUE
chr13	2054269	+	     9	TRUE
chr13	2054271	+	    49	TRUE
chr13	2054273	+	     1	TRUE
chr13	2054277	+	    98	TRUE
chr13	2054278	+	     1	TRUE
chr13	2054279	+	     1	TRUE
chr13	2054286	+	   292	TRUE
chr13	2054288	+	   231	TRUE
chr13	2054291	+	    43	TRUE
chr13	2054304	+	   478	TRUE
chr13	2054312	+	   192	TRUE
chr13	2054317	+	    32	TRUE
chr13	2054318	+	   528	TRUE
chr13	2054319	+	     1	TRUE
chr13	2054322	+	   102	TRUE
chr13	2054324	+	     1	TRUE
chr13	2054330	+	     1	TRUE
chr13	2054331	+	   114	TRUE
chr13	2054333	+	    16	TRUE
chr13	2054336	+	    57	TRUE
chr13	2054341	+	    17	TRUE
chr13	2054347	+	    30	TRUE
chr13	2054350	+	   111	TRUE
chr13	2054355	+	    17	TRUE
chr13	2054358	+	   216	TRUE
chr13	2054366	+	   258	TRUE
chr13	2054367	+	  1653	TRUE
chr13	2054369	+	    19	TRUE
chr13	2054370	+	    15	TRUE
chr13	2054374	+	    24	TRUE
chr13	2054377	+	  1943	TRUE
chr13	2054378	+	   247	TRUE
chr13	2054379	+	     7	TRUE
chr13	2054380	+	    78	TRUE
chr13	2054384	+	   369	TRUE
chr13	2054385	+	     1	TRUE
chr13	2054391	+	  1878	TRUE
chr13	2054392	+	   232	TRUE
chr13	2054393	+	     1	TRUE
chr13	2054395	+	    22	TRUE
chr13	2054397	+	   254	TRUE
chr13	2054398	+	     1	TRUE
chr13	2054404	+	     1	TRUE
chr13	2054405	+	     5	TRUE
chr13	2054407	+	    59	TRUE
chr13	2054412	+	   558	TRUE
chr13	2054423	+	   354	TRUE
chr13	2054426	+	     1	TRUE
chr13	2054428	+	    54	TRUE
chr13	2054431	+	   594	TRUE
chr13	2054434	+	  4642	TRUE
chr13	2054435	+	     9	TRUE
chr13	2054436	+	     5	TRUE
chr13	2054438	+	   309	TRUE
chr13	2054439	+	   300	TRUE
chr13	2054443	+	     1	TRUE
chr13	2054444	+	   137	TRUE
chr13	2054448	+	   180	TRUE
chr13	2054453	+	   139	TRUE
chr13	2054458	+	   605	TRUE
chr13	2054459	+	     4	TRUE
chr13	2054460	+	     3	TRUE
chr13	2054476	+	     1	TRUE
chr13	2054481	+	  2922	TRUE
chr13	2054482	+	     8	TRUE
chr13	2054483	+	     2	TRUE
chr13	2054485	+	     1	TRUE
chr13	2054490	+	   458	TRUE
chr13	2054503	+	     1	TRUE
chr13	2054506	+	    85	TRUE
chr13	2054508	+	     1	TRUE
chr13	2054518	+	     3	TRUE
chr13	2054521	+	   940	TRUE
chr13	2054522	+	     1	TRUE
chr13	2054523	+	     1	TRUE
chr13	2054527	+	   251	TRUE
chr13	2054532	+	   277	TRUE
chr13	2054533	+	     1	TRUE
chr13	2054538	+	     4	TRUE
chr13	2054546	+	   293	TRUE
chr13	2054548	+	     1	TRUE
chr13	2054561	+	    16	TRUE
chr13	2054563	+	     5	TRUE
chr13	2054564	+	     1	TRUE
chr13	2054575	+	   196	TRUE
chr13	2054609	+	    70	TRUE
chr13	2054618	+	   200	TRUE
chr13	2054635	+	   186	TRUE
chr13	2054637	+	     1	TRUE
chr13	2054638	+	     1	TRUE
chr13	2054645	+	    25	TRUE
chr13	2054653	+	    65	TRUE
chr13	2054660	+	    34	TRUE
chr13	2054689	+	    30	TRUE
chr13	2054690	+	     1	TRUE
chr13	2054728	+	    91	TRUE
chr13	2054730	+	     1	TRUE
chr13	2054741	+	    12	TRUE
chr13	2054784	+	     2	TRUE
chr13	2054976	+	     4	TRUE
chr13	2055091	+	    25	TRUE
chr13	2055093	+	     8	TRUE
chr13	2056635	+	   835	TRUE
chr13	2056636	+	     5	TRUE
chr13	2057629	+	     5	TRUE
chr13	2057634	+	     5	TRUE
chr13	2057638	+	    26	TRUE
chr13	2057643	+	     3	TRUE
chr13	2057649	+	     1	TRUE
chr13	2057650	+	    14	TRUE
chr13	2057654	+	     2	TRUE
chr13	2057662	+	    12	TRUE
chr13	2057667	+	    19	TRUE
chr13	2057671	+	    21	TRUE
chr13	2057673	+	     1	TRUE
chr13	2057675	+	     1	TRUE
chr13	2057677	+	     2	TRUE
chr13	2057694	+	    28	TRUE
chr13	2057699	+	    10	TRUE
chr13	2057711	+	    21	TRUE
chr13	2057719	+	    47	TRUE
chr13	2057723	+	     9	TRUE
chr13	2057724	+	    39	TRUE
chr13	2057730	+	    87	TRUE
chr13	2057731	+	     8	TRUE
chr13	2057735	+	    31	TRUE
chr13	2057738	+	     1	TRUE
chr13	2057745	+	    11	TRUE
chr13	2057756	+	     4	TRUE
chr13	2057757	+	    63	TRUE
chr13	2057758	+	     4	TRUE
chr13	2057761	+	   294	TRUE
chr13	2057764	+	     1	TRUE
chr13	2057767	+	     8	TRUE
chr13	2057770	+	    12	TRUE
chr13	2057775	+	     3	TRUE
chr13	2057776	+	     6	TRUE
chr13	2057787	+	     8	TRUE
chr13	2057805	+	    12	TRUE
chr13	2057807	+	    44	TRUE
chr13	2057812	+	     4	TRUE
chr13	2057825	+	     5	TRUE
chr13	2057841	+	     1	TRUE
chr13	2057856	+	    17	TRUE
chr13	2057857	+	    26	TRUE
chr13	2057859	+	    41	TRUE
chr13	2057862	+	     3	TRUE
chr13	2057866	+	    35	TRUE
chr13	2057867	+	     8	TRUE
chr13	2057869	+	     3	TRUE
chr13	2057872	+	    11	TRUE
chr13	2057875	+	     1	TRUE
chr13	2057877	+	    37	TRUE
chr13	2057878	+	     6	TRUE
chr13	2057895	+	     6	TRUE
chr13	2057896	+	     4	TRUE
chr13	2057897	+	     1	TRUE
chr13	2057899	+	     1	TRUE
chr13	2057900	+	    16	TRUE
chr13	2057903	+	     1	TRUE
chr13	2057908	+	     1	TRUE
chr13	2057910	+	    30	TRUE
chr13	2057911	+	    86	TRUE
chr13	2057912	+	     1	TRUE
chr13	2057921	+	     5	TRUE
chr13	2057922	+	     4	TRUE
chr13	2057928	+	     2	TRUE
chr13	2057930	+	    66	TRUE
chr13	2057931	+	   276	TRUE
chr13	2057935	+	     1	TRUE
chr13	2057936	+	     2	TRUE
chr13	2057938	+	    15	TRUE
chr13	2057941	+	     7	TRUE
chr13	2057944	+	     2	TRUE
chr13	2057949	+	     1	TRUE
chr13	2057952	+	     2	TRUE
chr13	2057959	+	     2	TRUE
chr13	2057962	+	    10	TRUE
chr13	2057965	+	    24	TRUE
chr13	2057968	+	     7	TRUE
chr13	2057971	+	  3445	TRUE
chr13	2057972	+	     9	TRUE
chr13	2057973	+	     2	TRUE
chr13	2057974	+	     1	TRUE
chr13	2057975	+	    23	TRUE
chr13	2057978	+	  7130	TRUE
chr13	2057979	+	    19	TRUE
chr13	2057980	+	    16	TRUE
chr13	2057983	+	     8	TRUE
chr13	2057985	+	     4	TRUE
chr13	2057986	+	     7	TRUE
chr13	2057988	+	    12	TRUE
chr13	2057989	+	     9	TRUE
chr13	2057990	+	     8	TRUE
chr13	2057991	+	     5	TRUE
chr13	2057992	+	    27	TRUE
chr13	2057993	+	     8	TRUE
chr13	2057994	+	     4	TRUE
chr13	2057996	+	     3	TRUE
chr13	2057997	+	    13	TRUE
chr13	2057998	+	    26	TRUE
chr13	2057999	+	    36	TRUE
chr13	2058000	+	     4	TRUE
chr13	2058001	+	     6	TRUE
chr13	2058005	+	     1	TRUE
chr13	2058148	+	     1	TRUE
chr13	2058200	+	    13	TRUE
chr13	   6942	-	   189	TRUE
chr13	  30637	-	     1	TRUE
chr13	  30638	-	   154	TRUE
chr13	  42122	-	    31	TRUE
chr13	  80721	-	     1	TRUE
chr13	  80737	-	    67	TRUE
chr13	  84233	-	     1	TRUE
chr13	  97274	-	    30	TRUE
chr13	 120956	-	     4	TRUE
chr13	 121116	-	     2	TRUE
chr13	 121117	-	    97	TRUE
chr13	 121119	-	     5	TRUE
chr13	 135027	-	     5	TRUE
chr13	 137230	-	    98	TRUE
chr13	 189866	-	   328	TRUE
chr13	 241073	-	    15	TRUE
chr13	 241418	-	   176	TRUE
chr13	 242456	-	   218	TRUE
chr13	 248289	-	     3	TRUE
chr13	 251451	-	     3	TRUE
chr13	 251459	-	     2	TRUE
chr13	 260790	-	    14	TRUE
chr13	 275654	-	   154	TRUE
chr13	 300965	-	     1	TRUE
chr13	 323848	-	     1	TRUE
chr13	 323865	-	   261	TRUE
chr13	 361347	-	    83	TRUE
chr13	 391507	-	    86	TRUE
chr13	 409171	-	     1	TRUE
chr13	 409173	-	   107	TRUE
chr13	 417464	-	   185	TRUE
chr13	 425252	-	    13	TRUE
chr13	 433049	-	     4	TRUE
chr13	 453454	-	    29	TRUE
chr13	 454063	-	   254	TRUE
chr13	 479821	-	    54	TRUE
chr13	 489732	-	    15	TRUE
chr13	 495129	-	     7	TRUE
chr13	 504155	-	     1	TRUE
chr13	 504156	-	    97	TRUE
chr13	 520377	-	     5	TRUE
chr13	 554821	-	    49	TRUE
chr13	 596366	-	    32	TRUE
chr13	 596422	-	     1	TRUE
chr13	 666419	-	    56	TRUE
chr13	 670190	-	     4	TRUE
chr13	 720037	-	     1	TRUE
chr13	 738074	-	     2	TRUE
chr13	 765093	-	     2	TRUE
chr13	 771321	-	   275	TRUE
chr13	 781135	-	     3	TRUE
chr13	 781975	-	   385	TRUE
chr13	 787738	-	   164	TRUE
chr13	 798393	-	    89	TRUE
chr13	 823813	-	    39	TRUE
chr13	 831828	-	     3	TRUE
chr13	 852084	-	     3	TRUE
chr13	 852086	-	   225	TRUE
chr13	 914990	-	     4	TRUE
chr13	 917745	-	    93	TRUE
chr13	 920049	-	     4	TRUE
chr13	 926600	-	    41	TRUE
chr13	 930054	-	     1	TRUE
chr13	 973052	-	    55	TRUE
chr13	 975078	-	    23	TRUE
chr13	 979582	-	   137	TRUE
chr13	1008710	-	     1	TRUE
chr13	1008712	-	     1	TRUE
chr13	1008713	-	    65	TRUE
chr13	1020886	-	   117	TRUE
chr13	1030690	-	    39	TRUE
chr13	1054681	-	     1	TRUE
chr13	1054682	-	    55	TRUE
chr13	1109442	-	   176	TRUE
chr13	1119476	-	    15	TRUE
chr13	1135568	-	    88	TRUE
chr13	1148879	-	     1	TRUE
chr13	1148881	-	    18	TRUE
chr13	1160844	-	    31	TRUE
chr13	1219057	-	     1	TRUE
chr13	1269038	-	    86	TRUE
chr13	1288943	-	   181	TRUE
chr13	1314915	-	   141	TRUE
chr13	1369549	-	    30	TRUE
chr13	1417753	-	     1	TRUE
chr13	1417754	-	     3	TRUE
chr13	1417755	-	   392	TRUE
chr13	1428125	-	   103	TRUE
chr13	1435485	-	    12	TRUE
chr13	1477219	-	    60	TRUE
chr13	1495109	-	   339	TRUE
chr13	1505582	-	   111	TRUE
chr13	1579657	-	     1	TRUE
chr13	1579680	-	     1	TRUE
chr13	1579681	-	   331	TRUE
chr13	1581927	-	     1	TRUE
chr13	1581929	-	    79	TRUE
chr13	1585068	-	    44	TRUE
chr13	1629464	-	   363	TRUE
chr13	1631302	-	   334	TRUE
chr13	1633951	-	    33	TRUE
chr13	1651595	-	     2	TRUE
chr13	1694335	-	    73	TRUE
chr13	1715703	-	     5	TRUE
chr13	1720783	-	     1	TRUE
chr13	1782704	-	     1	TRUE
chr13	1782712	-	    19	TRUE
chr13	1807743	-	   241	TRUE
chr13	1841815	-	    23	TRUE
chr13	1886111	-	     8	TRUE
chr13	1886117	-	   546	TRUE
chr13	1904393	-	     1	TRUE
chr13	1904394	-	    13	TRUE
chr13	1983130	-	     5	TRUE
chr13	1985554	-	   176	TRUE
chr13	2005883	-	     2	TRUE
chr13	2005884	-	   262	TRUE
chr13	2023394	-	    14	TRUE
chr13	2052757	-	     4	TRUE
chr13	2054405	-	     4	TRUE
chr13	2054995	-	    79	TRUE
chr14	  30335	+	    43	TRUE
chr14	  61750	+	   455	TRUE
chr14	  61751	+	     2	TRUE
chr14	  61776	+	     1	TRUE
chr14	  61894	+	   419	TRUE
chr14	  72440	+	    58	TRUE
chr14	  89538	+	     2	TRUE
chr14	  92915	+	   109	TRUE
chr14	  98904	+	    42	TRUE
chr14	 105594	+	    10	TRUE
chr14	 105595	+	   271	TRUE
chr14	 105596	+	    15	TRUE
chr14	 109370	+	     7	TRUE
chr14	 111945	+	     5	TRUE
chr14	 120728	+	    14	TRUE
chr14	 129470	+	     1	TRUE
chr14	 129507	+	    77	TRUE
chr14	 129509	+	    32	TRUE
chr14	 129510	+	    30	TRUE
chr14	 129617	+	    13	TRUE
chr14	 129726	+	    86	TRUE
chr14	 129727	+	     1	TRUE
chr14	 130144	+	     5	TRUE
chr14	 130167	+	    56	TRUE
chr14	 130168	+	     1	TRUE
chr14	 130268	+	    36	TRUE
chr14	 130280	+	     1	TRUE
chr14	 130300	+	   697	TRUE
chr14	 130301	+	    54	TRUE
chr14	 130302	+	     1	TRUE
chr14	 130544	+	     1	TRUE
chr14	 130635	+	    83	TRUE
chr14	 130646	+	   369	TRUE
chr14	 130647	+	   300	TRUE
chr14	 130648	+	   142	TRUE
chr14	 130649	+	     2	TRUE
chr14	 130677	+	   382	TRUE
chr14	 130687	+	  1309	TRUE
chr14	 130688	+	     1	TRUE
chr14	 130930	+	    29	TRUE
chr14	 131078	+	     1	TRUE
chr14	 131193	+	     5	TRUE
chr14	 131209	+	    96	TRUE
chr14	 131210	+	     1	TRUE
chr14	 131577	+	   207	TRUE
chr14	 131579	+	     1	TRUE
chr14	 131652	+	    55	TRUE
chr14	 131664	+	   446	TRUE
chr14	 131665	+	     3	TRUE
chr14	 131677	+	   481	TRUE
chr14	 131682	+	   420	TRUE
chr14	 131689	+	   161	TRUE
chr14	 131690	+	     1	TRUE
chr14	 131750	+	    18	TRUE
chr14	 138455	+	    38	TRUE
chr14	 199111	+	    40	TRUE
chr14	 293461	+	   292	TRUE
chr14	 293462	+	     3	TRUE
chr14	 332215	+	     2	TRUE
chr14	 431790	+	     3	TRUE
chr14	 481781	+	    33	TRUE
chr14	 535396	+	   212	TRUE
chr14	 535397	+	     2	TRUE
chr14	 544930	+	    57	TRUE
chr14	 739554	+	    51	TRUE
chr14	 757410	+	     3	TRUE
chr14	 762251	+	    29	TRUE
chr14	 795827	+	   143	TRUE
chr14	 800334	+	    50	TRUE
chr14	 832716	+	    75	TRUE
chr14	 839135	+	    55	TRUE
chr14	 843240	+	    63	TRUE
chr14	 852128	+	     7	TRUE
chr14	 852343	+	    29	TRUE
chr14	 852352	+	     6	TRUE
chr14	 903383	+	     1	TRUE
chr14	 908416	+	   303	TRUE
chr14	 908417	+	     1	TRUE
chr14	 971195	+	    15	TRUE
chr14	 977495	+	     5	TRUE
chr14	 990402	+	   144	TRUE
chr14	 997550	+	    27	TRUE
chr14	1019374	+	    33	TRUE
chr14	1025807	+	   151	TRUE
chr14	1025831	+	     1	TRUE
chr14	1107446	+	     7	TRUE
chr14	1129020	+	     5	TRUE
chr14	1142947	+	     3	TRUE
chr14	1143078	+	     2	TRUE
chr14	1152775	+	    11	TRUE
chr14	1185283	+	     2	TRUE
chr14	1195803	+	     3	TRUE
chr14	1202480	+	   116	TRUE
chr14	1222397	+	     2	TRUE
chr14	1247995	+	    11	TRUE
chr14	1286008	+	    96	TRUE
chr14	1286010	+	     1	TRUE
chr14	1288472	+	     8	TRUE
chr14	1303305	+	   115	TRUE
chr14	1303308	+	     1	TRUE
chr14	1330469	+	   187	TRUE
chr14	1330471	+	     2	TRUE
chr14	1347639	+	   139	TRUE
chr14	1388406	+	    26	TRUE
chr14	1389882	+	     8	TRUE
chr14	1466567	+	   101	TRUE
chr14	1470009	+	    13	TRUE
chr14	1529692	+	     3	TRUE
chr14	1580222	+	     8	TRUE
chr14	1603060	+	     4	TRUE
chr14	1637976	+	     1	TRUE
chr14	1662699	+	   344	TRUE
chr14	1662702	+	     1	TRUE
chr14	1669634	+	   135	TRUE
chr14	1669635	+	     1	TRUE
chr14	1694067	+	     4	TRUE
chr14	1701595	+	   185	TRUE
chr14	1701596	+	     1	TRUE
chr14	1701650	+	    96	TRUE
chr14	1702055	+	   121	TRUE
chr14	1702135	+	    13	TRUE
chr14	1702770	+	     6	TRUE
chr14	1753793	+	     2	TRUE
chr14	1957329	+	    65	TRUE
chr14	1960025	+	    65	TRUE
chr14	1995196	+	     2	TRUE
chr14	1999272	+	    24	TRUE
chr14	1999798	+	     5	TRUE
chr14	2055542	+	   145	TRUE
chr14	2104156	+	   335	TRUE
chr14	2104157	+	     1	TRUE
chr14	2104158	+	     1	TRUE
chr14	2118633	+	     3	TRUE
chr14	2122856	+	   343	TRUE
chr14	2154028	+	   100	TRUE
chr14	2180159	+	     1	TRUE
chr14	2182748	+	     8	TRUE
chr14	2193890	+	   146	TRUE
chr14	2222901	+	     7	TRUE
chr14	2234321	+	     1	TRUE
chr14	2241646	+	     3	TRUE
chr14	2243347	+	   203	TRUE
chr14	2244325	+	   295	TRUE
chr14	2244330	+	     1	TRUE
chr14	2244993	+	   299	TRUE
chr14	2283982	+	    34	TRUE
chr14	2287296	+	    13	TRUE
chr14	2352809	+	    25	TRUE
chr14	2365438	+	     1	TRUE
chr14	2395951	+	    20	TRUE
